,Division,when,who,with who,total time,W/L/T,Hurdles,name,start,1.dog,name.1,chng,2.dog,name.2,chng.1,3.dog,name.3,chng.2,4.dog,place,date,competition
108,11.0,1900-01-01 14:32:39,JokerZ Sun,BomBallance Flyball Team,18.81,W,17.5,Giny,0.01,4.26,Trufa,OK,4.63,Keru,Ok,4.76,Taz,0.15,5,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
109,11.0,1900-01-01 14:32:39,BomBallance Flyball Team,JokerZ Sun,19.24,L,22.5,Fleche,0.06,4.49,Simon,OK,5.14,Koni,0.13,4.15,Maze,OK,5.28,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
110,11.0,1900-01-01 14:34:17,JokerZ Sun,BomBallance Flyball Team,19.55,L,17.5,Giny,0.06,4.24,Trufa,ok,5.42,Keru,0.18,4.68,Taz,OK,4.97,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
111,11.0,1900-01-01 14:34:17,BomBallance Flyball Team,JokerZ Sun,19.02,W,22.5,Panka,0.17,4.86,Fleche,0.15,4.37,Simon,OK,5.11,Koni,0.21,4.15,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
112,11.0,1900-01-01 14:36:36,JokerZ Sun,BomBallance Flyball Team,18.67,W,17.5,Kleo,0.08,4.06,Trufa,0.14,4.56,Keru,0.17,4.69,Taz,OK,4.97,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
113,11.0,1900-01-01 14:36:36,BomBallance Flyball Team,JokerZ Sun,19.15,L,22.5,Panka,0.11,4.94,Fleche,0.37,4.38,Simon,0.2,5.01,Koni,error,4.15,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
114,10.0,1900-01-01 14:40:40,Skyball Viper,Be Quickstep!,19.25,L,15.0,Edi,0.06,3.86,Borg,0.18,4.46,Lena,0.15,6.08,Kimi,error,4.45,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
115,10.0,1900-01-01 14:40:40,Be Quickstep!,Skyball Viper,27.08,W,17.5,Chulo,0.14,4.69,Skipper,0.22,4.91,Yuma,ok,4.44,Yummy,error,4.16,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
116,10.0,1900-01-01 14:42:12,Skyball Viper,Be Quickstep!,19.7,L,15.0,Edi,0.08,3.89,Borg,0.14,4.47,Lena,ok,6.38,Kimi,0.38,4.36,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
117,10.0,1900-01-01 14:42:12,Be Quickstep!,Skyball Viper,18.69,W,17.5,Chulo,0.04,4.71,Skipper,OK,4.93,Yuma,0.17,4.44,Yummy,0.16,4.23,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
118,10.0,1900-01-01 14:43:46,Skyball Viper,Be Quickstep!,31.82,L,15.0,Edi,0.03,3.89,Borg,OK,4.58,Lena,OK,6.27,Kimi,-0.14,4.36,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
119,10.0,1900-01-01 14:43:46,Be Quickstep!,Skyball Viper,30.01,W,17.5,Chulo,0.09,4.91,Skipper,0.2,4.9,Yuma,OK,4.43,Yummy,error,6.65,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
120,10.0,1900-01-01 14:48:11,Wing BEAST,The Ultimates,19.06,L,15.0,Amy,0.2,4.27,Brooklyn,0.24,3.87,Evora,0.24,4.74,Joker,OK,5.5,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
121,10.0,1900-01-01 14:48:11,The Ultimates,Wing BEAST,18.7,W,20.0,Chase,0.05,4.26,Rubble,OK,5.44,Zuma,0.19,4.35,Marshall,0.19,4.22,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
122,10.0,1900-01-01 14:49:32,Wing BEAST,The Ultimates,18.35,W,15.0,Amy,0.07,4.19,Brooklyn,0.25,3.97,Evora,OK,4.13,Joker,0.22,5.52,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
123,10.0,1900-01-01 14:49:32,The Ultimates,Wing BEAST,19.11,L,20.0,Chase,0.24,4.26,Rubble,0.28,5.37,Zuma,ok,4.65,Marshall,OK,4.32,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
124,10.0,1900-01-01 14:50:45,Wing BEAST,The Ultimates,19.12,W,15.0,Amy,0.08,4.21,Brooklyn,0.33,3.87,Evora,0.29,4.06,Joker,0.63,5.66,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
125,10.0,1900-01-01 14:50:45,The Ultimates,Wing BEAST,18.94,L,20.0,Chase,-0.15,4.3,Rubble,OK,5.46,Zuma,0.12,4.57,Marshall,0.32,4.31,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
126,10.0,1900-01-01 14:51:57,Wing BEAST,The Ultimates,18.73,W,15.0,Amy,0.07,4.36,Brooklyn,0.13,3.87,Evora,0.23,4.09,Joker,0.3,5.68,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
127,10.0,1900-01-01 14:51:57,The Ultimates,Wing BEAST,19.36,L,20.0,Chase,0.26,4.4,Rubble,OK,5.37,Zuma,0.15,4.6,Marshall,0.18,4.4,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
128,10.0,1900-01-01 14:56:35,DumbleDogs G,Running Borders 2,18.58,W,22.5,Ridiculus,0.42,4.31,Evelyn,OK,4.09,Criss,0.33,4.53,Corri,0.13,4.78,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
129,10.0,1900-01-01 14:56:35,Running Borders 2,DumbleDogs G,18.73,L,25.0,Nacho,0.12,4.63,Sammy,0.23,4.34,Ouzo,OK,4.46,Trouble,0.33,4.62,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
130,10.0,1900-01-01 14:57:48,DumbleDogs G,Running Borders 2,18.33,W,22.5,Ridiculus,0.15,4.33,Evelyn,OK,4.13,Criss,0.21,4.52,Corri,ok,4.99,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
131,10.0,1900-01-01 14:57:48,Running Borders 2,DumbleDogs G,18.49,L,25.0,Nacho,0.008,4.55,Sammy,OK,4.42,Ouzo,0.14,4.49,Trouble,0.17,4.71,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
132,10.0,1900-01-01 14:58:59,DumbleDogs G,Running Borders 2,19.36,L,22.5,Ridiculus,0.13,4.31,Evelyn,OK,4.15,Criss,0.15,4.62,Corri,0.27,5.73,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
133,10.0,1900-01-01 14:58:59,Running Borders 2,DumbleDogs G,18.54,W,25.0,Nacho,0.03,4.61,Sammy,OK,4.32,Ouzo,ok,4.57,Trouble,0.21,4.8,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
134,10.0,1900-01-01 15:00:18,DumbleDogs G,Running Borders 2,18.81,W,22.5,Ridiculus,0.08,4.32,Evelyn,OK,4.2,Criss,0.18,4.93,Corri,0.31,4.8,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
135,10.0,1900-01-01 15:00:18,Running Borders 2,DumbleDogs G,23.96,L,25.0,Nacho,0.01,4.58,Sammy,OK,4.35,Ouzo,0.19,4.54,Trouble,OK,4.89,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
136,10.0,1900-01-01 15:04:42,Skyball Phoenix,What The Fractal,18.99,W,17.5,Rafael,0.13,4.26,Hexe,OK,4.29,Eryn,0.16,4.3,Manci,OK,5.84,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
137,10.0,1900-01-01 15:04:42,What The Fractal,Skyball Phoenix,18.46,L,15.0,Kodi,0.16,4.21,Thor,OK,4.37,Fuks,0.31,4.77,Lilka,,4.64,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
138,10.0,1900-01-01 15:06:07,Skyball Phoenix,What The Fractal,26.8,W,17.5,Rafael,0.25,4.3,Hexe,0.29,4.17,Eryn,error,4.37,Manci,0.62,4.91,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
139,10.0,1900-01-01 15:06:07,What The Fractal,Skyball Phoenix,24.44,L,15.0,Kodi,0.15,4.23,Thor,ok,4.52,Fuks,0.17,4.74,Lilka,0.31,4.98,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
140,10.0,1900-01-01 15:07:36,Skyball Phoenix,What The Fractal,24.28,W,17.5,Rafael,-0.006,4.31,Hexe,0.28,4.29,Eryn,OK,4.51,Manci,0.3,4.85,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
141,10.0,1900-01-01 15:07:36,What The Fractal,Skyball Phoenix,24.83,L,15.0,Kodi,0.19,4.23,Thor,-0.13,4.49,Fuks,Ok,4.98,Lilka,OK,4.8,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
142,13.0,1900-01-01 15:12:23,JokerZ Lou,BayernXpress I,19.67,L,20.0,Leeloo,0.08,4.13,Khumba,OK,4.45,Pelly,0.25,5.37,Ria,0.22,5.17,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
143,13.0,1900-01-01 15:12:23,BayernXpress I,JokerZ Lou,19.98,W,25.0,Filou,0.02,4.96,Sugar,0.29,4.08,Pepper,0.18,5.17,Berta,-0.39,5.68,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
144,13.0,1900-01-01 15:14:55,JokerZ Lou,BayernXpress I,20.53,W,20.0,Khumba,0.11,4.45,Pelly,ok,5.68,Sura,ok,5.5,Árnyék,0.25,4.55,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
145,13.0,1900-01-01 15:14:55,BayernXpress I,JokerZ Lou,20.42,L,25.0,Filou,0.13,5.08,Sugar,0.32,4.05,Pepper,0.27,5.29,Berta,,5.29,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
146,13.0,1900-01-01 15:16:13,JokerZ Lou,BayernXpress I,20.62,W,20.0,Khumba,0.08,4.47,Pelly,0.26,5.79,Sura,ok,5.31,Árnyék,0.32,4.39,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
147,13.0,1900-01-01 15:16:13,BayernXpress I,JokerZ Lou,20.58,L,25.0,Filou,0.04,5.26,Berta,0.18,5.28,,0.3,5.3,Sugar,OK,4.22,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
148,13.0,1900-01-01 15:17:45,JokerZ Lou,BayernXpress I,21.29,W,20.0,Khumba,0.06,4.6,Pelly,OK,5.72,Sura,0.44,5.23,Árnyék,0.84,4.4,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
149,13.0,1900-01-01 15:17:45,BayernXpress I,JokerZ Lou,19.94,L,25.0,Filou,0.09,5.02,Berta,error,5.39,Pepper,-0.36,5.61,Sugar,Ok,4.19,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
150,11.0,1900-01-01 15:22:00,Roadrunners Rockets,Yelly BEAST,20.27,W,25.0,Oswin,0.1,4.27,Djazz,0.75,4.97,Thygo,0.14,4.23,Rusko,0.97,4.84,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
151,11.0,1900-01-01 15:22:00,Yelly BEAST,Roadrunners Rockets,18.71,L,,,-0.08,4.29,,0.27,4.24,,0.2,4.28,,OK,5.51,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
152,11.0,1900-01-01 15:23:09,Roadrunners Rockets,Yelly BEAST,19.72,W,25.0,Oswin,0.09,4.34,Djazz,0.66,4.97,Thygo,0.14,4.37,Rusko,0.29,4.86,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
153,11.0,1900-01-01 15:23:09,Yelly BEAST,Roadrunners Rockets,18.86,L,,,0.16,4.23,,0.31,4.22,,0.26,4.26,,ok,5.44,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
154,11.0,1900-01-01 15:24:47,Roadrunners Rockets,Yelly BEAST,20.51,W,25.0,Oswin,0.14,4.26,Djazz,0.32,4.92,Thygo,0.34,4.63,Rusko,1.03,4.87,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
155,11.0,1900-01-01 15:24:47,Yelly BEAST,Roadrunners Rockets,22.15,L,,,0.25,4.39,,1.57,4.46,,0.52,4.62,,ok,6.35,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
156,11.0,1900-01-01 15:29:39,BomBallance Flyball Team,Akela Force,18.74,L,22.5,Panka,0.0,4.68,Fleche,0.29,4.31,Simon,0.15,5.03,Koni,0.12,4.16,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
157,11.0,1900-01-01 15:29:39,Akela Force,BomBallance Flyball Team,19.3,W,20.0,Maya,0.16,4.06,Bodza,OK,4.79,Flash,0.14,4.29,Ében,0.46,5.4,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
158,11.0,1900-01-01 15:31:24,BomBallance Flyball Team,Akela Force,19.28,W,22.5,Panka,0.14,4.89,Fleche,OK,4.48,Simon,0.26,5.17,Koni,0.17,4.18,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
159,11.0,1900-01-01 15:31:24,Akela Force,BomBallance Flyball Team,18.63,L,20.0,Maya,0.08,4.19,Bodza,error,4.8,Flash,OK,4.27,Ében,,5.29,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
160,11.0,1900-01-01 15:32:42,BomBallance Flyball Team,Akela Force,18.86,W,22.5,Panka,0.03,4.74,Fleche,0.13,4.39,Simon,0.17,5.08,Koni,0.12,4.19,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
161,11.0,1900-01-01 15:32:42,Akela Force,BomBallance Flyball Team,19.68,L,20.0,Maya,0.1,4.19,Bodza,0.16,4.84,Flash,0.16,4.42,Ében,0.33,5.48,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
162,11.0,1900-01-01 15:34:21,BomBallance Flyball Team,Akela Force,18.72,L,22.5,Panka,0.04,4.84,Fleche,OK,4.58,Simon,OK,5.24,Koni,-0.16,4.18,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
163,11.0,1900-01-01 15:34:21,Akela Force,BomBallance Flyball Team,19.09,W,20.0,Bandita,0.08,3.8,Bodza,0.22,4.94,Flash,OK,4.41,Ében,0.16,5.48,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
164,11.0,1900-01-01 15:35:44,BomBallance Flyball Team,Akela Force,20.04,L,22.5,Panka,0.19,4.83,Fleche,0.58,4.49,Simon,0.31,5.06,Koni,0.34,4.25,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
165,11.0,1900-01-01 15:35:44,Akela Force,BomBallance Flyball Team,19.35,W,20.0,Bandita,-0.03,3.92,Bodza,ok,5.02,Flash,0.13,4.4,Ében,0.53,5.37,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
166,10.0,1900-01-01 15:40:15,Running Borders 2,Wing BEAST,19.39,L,25.0,Nacho,-0.04,4.6,Sammy,0.16,4.39,Janis,0.25,5.15,Trouble,ok,4.89,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
167,10.0,1900-01-01 15:40:15,Wing BEAST,Running Borders 2,18.9,W,15.0,Amy,0.15,4.19,Brooklyn,0.42,3.79,Evora,0.22,4.02,Joker,0.35,5.77,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
168,10.0,1900-01-01 15:41:23,Running Borders 2,Wing BEAST,19.11,L,25.0,Nacho,0.08,4.58,Sammy,0.16,4.45,Janis,ok,5.0,Trouble,OK,4.85,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
169,10.0,1900-01-01 15:41:23,Wing BEAST,Running Borders 2,19.1,W,15.0,Amy,0.14,4.29,Brooklyn,OK,3.91,Evora,0.13,4.14,Joker,0.68,5.81,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
170,10.0,1900-01-01 15:42:44,Running Borders 2,Wing BEAST,19.25,L,25.0,Nacho,0.05,4.64,Janis,0.27,4.88,Ouzo,Ok,4.48,Trouble,0.16,4.78,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
171,10.0,1900-01-01 15:42:44,Wing BEAST,Running Borders 2,18.57,W,15.0,Amy,0.07,4.31,Brooklyn,0.24,3.87,Evora,0.1,4.08,Joker,0.19,5.69,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
172,10.0,1900-01-01 15:46:20,What The Fractal,Be Quickstep!,18.22,L,15.0,Kodi,0.21,4.16,Thor,OK,4.53,Fuks,OK,4.94,Lucyfer,OK,4.38,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
173,10.0,1900-01-01 15:46:20,Be Quickstep!,What The Fractal,19.46,W,17.5,Chulo,0.11,4.87,Skipper,0.25,4.86,Yuma,0.28,4.54,Yummy,0.32,4.24,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
174,10.0,1900-01-01 15:47:47,What The Fractal,Be Quickstep!,18.45,L,15.0,Kodi,0.13,4.75,Thor,-0.42,4.6,Fuks,OK,4.95,Lucyfer,OK,4.43,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
175,10.0,1900-01-01 15:47:47,Be Quickstep!,What The Fractal,19.24,W,17.5,Chulo,0.07,5.05,Skipper,OK,4.95,Yuma,0.3,4.51,Yummy,OK,4.37,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
176,10.0,1900-01-01 15:49:05,What The Fractal,Be Quickstep!,18.82,L,15.0,Kodi,0.31,4.24,Thor,0.38,4.6,Fuks,-0.12,4.96,Lucyfer,OK,4.45,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
177,10.0,1900-01-01 15:49:05,Be Quickstep!,What The Fractal,19.57,W,17.5,Chulo,0.12,4.97,Skipper,Ok,4.88,Yuma,0.33,4.49,Yummy,0.38,4.39,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
178,13.0,1900-01-01 15:54:56,Real Ballance Flyball Team,WildRunners Zephyr,21.18,L,17.5,Chase,-0.03,4.35,Rubble,0.13,6.41,Zuma,0.17,5.08,Marshall,0.24,4.81,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
179,13.0,1900-01-01 15:54:56,WildRunners Zephyr,Real Ballance Flyball Team,23.21,W,25.0,Brix,0.09,4.44,Them,0.58,5.13,Negro,0.6,5.0,Speedy,1.92,5.46,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
180,13.0,1900-01-01 15:57:08,Real Ballance Flyball Team,WildRunners Zephyr,20.53,L,17.5,Chase,0.26,4.54,Rubble,0.29,5.01,Zuma,ok,5.1,Marshall,0.25,5.09,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
181,13.0,1900-01-01 15:57:08,WildRunners Zephyr,Real Ballance Flyball Team,22.3,W,25.0,Brix,0.1,4.48,Them,0.21,5.17,Negro,0.63,5.0,Speedy,1.32,5.39,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
182,13.0,1900-01-01 15:59:02,Real Ballance Flyball Team,WildRunners Zephyr,20.07,W,17.5,Chase,0.05,4.4,Rubble,0.18,5.05,Zuma,0.15,5.16,Marshall,OK,5.08,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
183,13.0,1900-01-01 15:59:02,WildRunners Zephyr,Real Ballance Flyball Team,21.32,L,25.0,Brix,0.29,4.54,Them,ok,5.49,Negro,0.16,4.81,Speedy,0.38,5.65,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
184,13.0,1900-01-01 16:00:18,Real Ballance Flyball Team,WildRunners Zephyr,20.53,W,17.5,Chase,0.28,4.48,Rubble,0.15,5.04,Zuma,0.16,5.25,Marshall,OK,5.16,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
185,13.0,1900-01-01 16:00:18,WildRunners Zephyr,Real Ballance Flyball Team,21.66,L,25.0,Brix,0.19,4.62,Them,0.39,5.51,Negro,OK,5.0,Speedy,0.31,5.65,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
186,13.0,1900-01-01 16:01:47,Real Ballance Flyball Team,WildRunners Zephyr,23.14,W,17.5,Chase,0.23,4.42,Rubble,0.27,5.02,Zuma,0.21,5.31,Marshall,2.35,5.33,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
187,13.0,1900-01-01 16:01:47,WildRunners Zephyr,Real Ballance Flyball Team,29.87,L,25.0,Brix,0.16,4.61,Them,0.23,5.56,Negro,-0.21,5.06,Speedy,0.25,5.88,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
188,11.0,1900-01-01 16:09:29,JokerZ Sun,The Green Chasers,19.9,L,17.5,Giny,0.19,4.2,Kleo,0.36,4.25,Keru,0.26,5.52,Taz,0.17,4.95,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
189,11.0,1900-01-01 16:09:29,The Green Chasers,JokerZ Sun,19.35,W,,,0.2,4.76,,0.26,4.73,,OK,4.98,,0.57,3.85,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
190,11.0,1900-01-01 16:10:41,JokerZ Sun,The Green Chasers,19.67,L,17.5,Giny,0.11,4.36,Kleo,0.32,4.28,Keru,0.44,4.78,Taz,0.3,5.07,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
191,11.0,1900-01-01 16:10:41,The Green Chasers,JokerZ Sun,19.21,W,,,0.21,4.82,,0.16,4.71,,ok,5.04,,0.42,3.85,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
192,11.0,1900-01-01 16:11:49,JokerZ Sun,The Green Chasers,18.81,L,17.5,Giny,-0.08,4.39,Kleo,ok,4.19,Keru,0.17,4.98,Taz,OK,5.17,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
193,11.0,1900-01-01 16:11:49,The Green Chasers,JokerZ Sun,19.72,W,,,0.2,4.82,,0.42,4.72,,0.2,4.92,,0.49,3.97,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
194,11.0,1900-01-01 16:18:15,BomBallance Flyball Team,Roadrunners Rockets,19.47,W,22.5,Panka,0.09,4.89,Fleche,0.34,4.58,Simon,0.24,5.06,Koni,ok,4.28,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
195,11.0,1900-01-01 16:18:15,Roadrunners Rockets,BomBallance Flyball Team,19.69,L,25.0,Oswin,0.08,4.33,Djazz,0.2,5.05,Thygo,0.3,4.51,Rusko,0.15,5.07,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
196,11.0,1900-01-01 16:19:27,BomBallance Flyball Team,Roadrunners Rockets,19.25,W,22.5,Panka,0.08,5.02,Fleche,0.18,4.47,Simon,OK,5.08,Koni,0.2,4.24,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
197,11.0,1900-01-01 16:19:27,Roadrunners Rockets,BomBallance Flyball Team,19.0,L,25.0,Oswin,0.1,4.32,Djazz,OK,4.79,Thygo,error,4.65,Rusko,ok,5.14,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
198,11.0,1900-01-01 16:21:57,BomBallance Flyball Team,Roadrunners Rockets,27.26,W,22.5,Panka,0.1,4.9,Fleche,OK,4.43,Simon,0.16,5.15,Koni,-0.19,4.26,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
199,11.0,1900-01-01 16:21:57,Roadrunners Rockets,BomBallance Flyball Team,15.07,L,25.0,Djazz,0.1,4.85,Thygo,0.23,4.6,Rusko,0.21,5.42,Vada,-0.32,outside,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
200,10.0,1900-01-01 16:51:28,Skyball Phoenix,DumbleDogs G,19.33,L,17.5,Rafael,0.003,4.35,Hexe,0.16,4.22,Eryn,OK,4.4,Manci,OK,6.2,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
201,10.0,1900-01-01 16:51:28,DumbleDogs G,Skyball Phoenix,18.59,W,22.5,Enjoy,0.16,4.5,Evelyn,OK,4.12,Kiwi,0.44,4.52,Corri,OK,4.85,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
202,10.0,1900-01-01 16:52:41,Skyball Phoenix,DumbleDogs G,19.02,L,17.5,Rafael,0.11,4.32,Hexe,0.18,4.31,Eryn,OK,4.49,Manci,0.16,5.44,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
203,10.0,1900-01-01 16:52:41,DumbleDogs G,Skyball Phoenix,18.88,W,22.5,Enjoy,0.1,4.6,Evelyn,OK,4.28,Kiwi,0.35,4.5,Corri,0.23,4.81,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
204,10.0,1900-01-01 16:53:57,Skyball Phoenix,DumbleDogs G,18.07,L,17.5,Rafael,0.01,4.42,Hexe,OK,4.37,Eryn,-0.12,4.38,Manci,ok,5.01,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
205,10.0,1900-01-01 16:53:57,DumbleDogs G,Skyball Phoenix,19.0,W,22.5,Enjoy,0.15,4.47,Evelyn,OK,4.16,Kiwi,0.23,4.39,Corri,0.63,4.98,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
206,10.0,1900-01-01 16:58:26,Wing BEAST,Be Quickstep!,20.03,L,15.0,Amy,0.15,4.28,Brooklyn,0.19,4.25,Evora,0.18,4.27,Joker,0.25,6.48,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
207,10.0,1900-01-01 16:58:26,Be Quickstep!,Wing BEAST,19.34,W,17.5,Chulo,0.16,4.99,Skipper,0.22,4.81,Yuma,0.22,4.51,Yummy,OK,4.44,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
208,10.0,1900-01-01 16:59:57,Wing BEAST,Be Quickstep!,18.19,L,20.0,Amy,0.15,4.34,Brooklyn,0.13,3.89,Blizzard,0.2,5.13,Evora,0.24,4.11,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
209,10.0,1900-01-01 16:59:57,Be Quickstep!,Wing BEAST,19.23,W,17.5,Chulo,0.1,5.06,Skipper,0.25,4.77,Yuma,ok,4.61,Yummy,0.23,4.22,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
210,10.0,1900-01-01 17:01:28,Wing BEAST,Be Quickstep!,18.93,W,15.0,Amy,0.11,4.32,Brooklyn,0.14,3.92,Evora,OK,4.27,Joker,0.19,5.98,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
211,10.0,1900-01-01 17:01:28,Be Quickstep!,Wing BEAST,19.23,L,17.5,Chulo,0.12,4.95,Skipper,ok,5.15,Yuma,0.13,4.54,Yummy,Ok,4.35,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
212,10.0,1900-01-01 17:02:39,Wing BEAST,Be Quickstep!,18.8,L,15.0,Amy,0.007,4.3,Brooklyn,0.13,3.95,Evora,0.17,4.18,Joker,OK,6.07,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
213,10.0,1900-01-01 17:02:39,Be Quickstep!,Wing BEAST,19.26,W,17.5,Chulo,0.07,5.11,Skipper,OK,5.03,Yuma,OK,4.58,Yummy,ok,4.48,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
214,13.0,1900-01-01 17:06:21,Real Ballance Flyball Team,BayernXpress I,22.19,W,17.5,Chase,0.35,4.48,Rubble,0.23,5.16,Zuma,0.3,5.12,Marshall,1.58,4.96,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
215,13.0,1900-01-01 17:06:21,BayernXpress I,Real Ballance Flyball Team,20.18,L,20.0,Filou,0.05,4.95,Sugar,error,4.2,Kasi,ok,4.99,Pepper,0.95,5.05,Tápiószentmárton Ring1,2023-07-29,FLYBALL_EFC
